logFC	AveExpr	t	P.Value	adj.P.Val	B
PEA15	0.86897766	2.03542167142857	1.26552421803687	0.2420755480922	0.610517769241582	-5.56424707003021
PSMD8	-0.45783264	-0.419945085714286	-1.26375258090797	0.242678235148106	0.610517769241582	-5.56627132611748
MSN	0.4575861	3.43423528571429	1.26279282353748	0.243005259901823	0.610517769241582	-5.56736716741906
PSMA5	-0.71015376	1.27409818571429	-1.26266121186445	0.243050133817487	0.610517769241582	-5.56751739815239
GPX1	-0.571385119999999	-1.46184177142857	-1.26209512450522	0.243243224906851	0.610517769241582	-5.56816345374235
PRPF40A	-0.90556324	-0.674425614285714	-1.26170089162203	0.24337777321386	0.610517769241582	-5.56861326666727
DPM1	-0.9372714	-3.06036242857143	-1.2580135076216	0.244639285387844	0.612879047424519	-5.57281608093623
SLC25A13	-0.672390803999999	-1.18634785428571	-1.25495906763159	0.24568842277454	0.613978671808627	-5.57629140509214
ANP32B	-0.4476019	1.65887514285714	-1.25486793821599	0.245719781925501	0.613978671808627	-5.57639500690166
POU3F2	-1.04949946	-2.31315802857143	-1.25129283649453	0.24695269305802	0.616254829873598	-5.58045553159044
GAR1	-1.5919456	-2.094789	-1.24673485017423	0.248532095958496	0.618074888296071	-5.585621386741
TOP1	-0.80052568	-0.916489942857143	-1.24621183006215	0.24871387045716	0.618074888296071	-5.58621336718611
RPS10.NUDT3	0.4162981	-1.31733428571429	1.24569255063481	0.248894455219923	0.618074888296071	-5.58680095224951
LGALS3	-1.49530334	-3.20741118571429	-1.24400568220212	0.249481840120485	0.618074888296071	-5.58870859878577
NAGA	0.8119562	-2.16081771428571	1.24275285141096	0.249918840399188	0.618074888296071	-5.59012429956931
ACTR3	-0.69819724	0.489286514285714	-1.24263492552922	0.249960007176644	0.618074888296071	-5.59025750762799
AK4	0.7649134	-2.80651271428571	1.2423393143927	0.250063227123963	0.618074888296071	-5.5905913908142
RPL38	-0.3691459	2.07120914285714	-1.24176051461129	0.250265432826257	0.618074888296071	-5.59124497479548
PREPL	1.2695608	-2.44937014285714	1.24025003954396	0.25079376774725	0.618168802958791	-5.59294966581163
NUDC	-0.5177368115	0.217308248714286	-1.23965850356744	0.251000929947822	0.618168802958791	-5.59361688807623
TRPV1	1.3512151	-4.07450714285714	1.23885798145265	0.251281509433704	0.618168802958791	-5.59451950135192
CELF1	-0.82564514	-1.75767197142857	-1.2376455258631	0.251706969667948	0.618168802958791	-5.59588584873878
ATP5B	0.374723499999998	5.44923885714286	1.2370438647969	0.251918320954993	0.618168802958791	-5.59656354774522
C1QBP	-1.28750592	-1.72691041428571	-1.2357595492586	0.252369971548275	0.61848415562535	-5.59800944577636
NDUFS3	0.63690179	-0.20795366	1.23418872091387	0.252923299385131	0.619047563968209	-5.59977655145072
GPI	0.385993299999999	3.655939	1.23176323361523	0.253779673976268	0.62035031416421	-5.60250218010469
HMGA1	-1.14348698	-0.982934585714286	-1.22854366536715	0.254920156380005	0.621604934474583	-5.60611465232144
PDS5A	0.919741800000001	-2.75522642857143	1.2284808149136	0.254942462676357	0.621604934474583	-5.60618511025327
PTMS	-0.4650671	2.30267728571429	-1.22676659423748	0.255551485969468	0.622297129956185	-5.60810589664863
RBM12B	-0.47385024	-1.32142054285714	-1.22573007244216	0.25592032659536	0.622403437234458	-5.60926645390298
PELP1	-0.866922999999999	-3.60865328571429	-1.221349878156	0.257483896623869	0.622904376795693	-5.61416357570574
RPS25	-0.411680200000001	1.52602828571429	-1.22125320730165	0.257518494113486	0.622904376795693	-5.61427152305644
MAP4K4	-1.0466065	-2.21045942857143	-1.22083122097911	0.257669563925098	0.622904376795693	-5.61474266648531
CTSC	1.26624765	-1.39099335714286	1.21975255497423	0.258056058280061	0.622904376795693	-5.61594649101604
HIBCH	-0.479579376	-0.465177552857143	-1.21970191185745	0.258074215947547	0.622904376795693	-5.61600299279591
SLC25A4	0.5141532	-1.70771728571429	1.21968862055693	0.258078981608665	0.622904376795693	-5.61601782144412
TTC9C	-0.7069035	-2.41429542857143	-1.21871490699379	0.258428310571973	0.622961947650826	-5.61710386599114
GPX4	0.3859955056	0.0464932745714286	1.21538996400308	0.259624130089434	0.624468539065216	-5.62080800338349
SRSF3	-0.413471800000001	4.436323	-1.21421605755485	0.260047423538279	0.624468539065216	-5.6221141662444
BZW2	0.89753226	-1.22784967142857	1.21377693797779	0.260205910844052	0.624468539065216	-5.62260254066273
HNRNPC	-0.431317200000002	5.44731671428571	-1.21269873036903	0.260595398422408	0.624468539065216	-5.62380118413313
EIF3D	-0.424357544	-0.210234868571429	-1.21136476515439	0.261077944452569	0.624468539065216	-5.62528316168386
DYNC1H1	0.626565399999999	5.39974428571429	1.21034886913674	0.261445929807449	0.624468539065216	-5.62641104163413
PSPC1	-0.58224005	1.7299569	-1.2098069910289	0.261642388759498	0.624468539065216	-5.62701239121249
HNRNPU	-0.4441608	5.72747271428571	-1.20974902739991	0.261663410830879	0.624468539065216	-5.62707670564476
FAM50A	-0.7780127	-3.29905914285714	-1.20578037528036	0.263106082726892	0.624906448990703	-5.63147523999259
FKBP7	-0.71723694	-2.0316594	-1.20542473288231	0.263235685791035	0.624906448990703	-5.63186892888555
POLDIP2	-0.697815299999999	-3.901699	-1.20521142935971	0.263313443135281	0.624906448990703	-5.63210501388703
HNRNPH1	-0.439547700000001	4.90044514285714	-1.20521057175753	0.263313755802664	0.624906448990703	-5.63210596302678
EIF3C	-0.57356909	0.163750557142857	-1.20420843372958	0.263679328631251	0.624906448990703	-5.63321475385829
USMG5	-1.294528	-2.93794514285714	-1.20338865459094	0.263978690529211	0.624906448990703	-5.63412131426018
IGF2R	-0.812374299999999	-3.45017914285714	-1.20285645013756	0.264173188191699	0.624906448990703	-5.63470963384229
DDX26B	-0.6539914	1.90052071428571	-1.20207540211234	0.264458842049357	0.624906448990703	-5.63557271575782
TAF15	-0.60610281	0.110963428571429	-1.20010334036619	0.265181224048627	0.625819453556323	-5.63775021357488
TPT1	-0.41485895	1.38125367142857	-1.19923679467215	0.265499162114804	0.625819453556323	-5.63870626332653
HMGN1	-1.058248096	-2.35800450285714	-1.19263975577307	0.267929970407796	0.630058447571346	-5.64596930453116
RPS28	-0.41312975	1.50605312857143	-1.19256967437454	0.26795589149586	0.630058447571346	-5.64604631454512
GOT2	0.408203599999999	3.18047	1.19143571518841	0.268375597730902	0.630271035652695	-5.64729195396047
SCOC	0.585751700000001	-2.75504457142857	1.18974832261796	0.269001146089251	0.630965923547582	-5.64914403576207
EEF1B2	-1.055011428	-0.412936408571429	-1.18870427340245	0.269388796010263	0.631101781595646	-5.65028908620657
APOC3	1.60157211	-1.42127132857143	1.18748339405148	0.269842685318885	0.631392297922182	-5.6516272017008
RPLP0	-0.4115737	2.83040971428571	-1.18539645329427	0.270620009744842	0.631460246902044	-5.65391236410686
X7.Sep	0.368168899999999	3.06419471428571	1.1851008647946	0.270730256592685	0.631460246902044	-5.65423580563804
HIST2H2AA3	0.406344599999997	9.10402685714286	1.18474917798533	0.270861474768327	0.631460246902044	-5.65462055957933
MEIS2	-1.0163117	-2.98125557142857	-1.18295538870744	0.271531570837141	0.632252343774073	-5.65658179073979
RPSA	-0.383773500000001	3.72365342857143	-1.17916370187108	0.272952493557163	0.634788666668784	-5.66072069881406
PFDN5	-0.77108956	-0.596737142857143	-1.17713071639246	0.273716858475174	0.634997261438091	-5.66293609017855
RPL27A	-0.37615766	0.941799742857143	-1.17594021695223	0.274165278690256	0.634997261438091	-5.66423218271865
PCP4	-0.537988599999999	-3.27515542857143	-1.1757978160358	0.274218956527663	0.634997261438091	-5.66438715357755
MAPRE1	0.4147807	2.82818657142857	1.17512753884759	0.27447173234657	0.634997261438091	-5.6651164233576
SF3B3	-0.5371756	2.84048985714286	-1.17295209872429	0.275293453018986	0.634997261438091	-5.66748135201056
KATNAL2	-0.40334526	-0.675181342857143	-1.17253969761603	0.275449454679144	0.634997261438091	-5.6679293335863
HN1L	-0.49062648	-1.31426551428571	-1.16999850867454	0.276412324477132	0.634997261438091	-5.67068736421028
NOVA2	-0.940715360000001	0.940573342857143	-1.16948629298968	0.27660673880102	0.634997261438091	-5.67124278643856
RPS9	0.38895756	1.13632117142857	1.16751653085627	0.277355415225043	0.634997261438091	-5.67337713323747
RBMX	-0.452804400000001	3.64150271428571	-1.16689706216703	0.277591207897654	0.634997261438091	-5.67404784670124
GPX8	-0.597666099999999	-3.17814614285714	-1.16633304816841	0.277806034916478	0.634997261438091	-5.674658303398
RPS27	-0.774518224	-1.24063919714286	-1.16549438723789	0.278125723207186	0.634997261438091	-5.67556564379281
RPLP2	-0.379784900000001	3.45176742857143	-1.16438605093317	0.278548669654755	0.634997261438091	-5.67676404885977
RBM26	-1.1368365	-3.14629042857143	-1.16384149265699	0.27875666802475	0.634997261438091	-5.67735257049862
SAR1A	-1.37232298	-2.4913758	-1.16334341950572	0.278947022030677	0.634997261438091	-5.67789068670262
NPLOC4	-1.01874491	-1.90893801428571	-1.16309335118908	0.279042633343029	0.634997261438091	-5.67816079913823
RPL35	-0.46777724	0.1147238	-1.16291673680761	0.279110176334978	0.634997261438091	-5.67835154565207
RPS27A	0.469391699999999	6.18775271428571	1.16209053119785	0.279426321003417	0.634997261438091	-5.67924359419306
LMNB2	-0.4260137	3.481772	-1.16206578416646	0.279435794872502	0.634997261438091	-5.67927030659323
BTF3L4	-0.605099979999999	-1.51996822857143	-1.15992736093677	0.28025543424704	0.634997261438091	-5.68157706479731
MCM2	-0.399158	2.13989885714286	-1.15973843776168	0.280327941027088	0.634997261438091	-5.68178071764046
PSMD5	-0.44353244	-1.17582161428571	-1.15922165400746	0.280526355460996	0.634997261438091	-5.6823376751262
RPLP1	-0.3586711	2.40605814285714	-1.15884049656655	0.280672770729689	0.634997261438091	-5.68274835214966
UHRF2	0.70713402	0.142643671428571	1.15783012870746	0.281061187994871	0.635125281962435	-5.68383651464005
BLMH	-0.54050279	-0.987087428571429	-1.15616364612114	0.281702792986253	0.635328612687526	-5.68562986356343
X6.Sep	0.85824058	0.0140661142857143	1.15585702742273	0.281820972667121	0.635328612687526	-5.68595962821295
RBBP7	-0.488603328	-0.833975122857143	-1.15468547759773	0.282272893436887	0.635328612687526	-5.68721905301716
SEPHS1	-0.5400576786	-0.0591073652857143	-1.15361357300076	0.28268689284088	0.635328612687526	-5.68837057652241
FKBP10	0.73565879	0.529606085714286	1.1518572360214	0.283366306468598	0.635328612687526	-5.69025575353887
PFKL	0.536951284	0.953731368571429	1.15175399076951	0.283406286680413	0.635328612687526	-5.69036651001907
PRRX1	0.8200348	-2.58747014285714	1.15157726689575	0.283474731052846	0.635328612687526	-5.69055607465642
FBL	-0.40822164	0.936691485714286	-1.14756779267467	0.285031194766702	0.636148579532675	-5.69485139803579
ELAVL1	-0.430253	3.35379957142857	-1.14671212410479	0.285364258914453	0.636148579532675	-5.69576670907561
ARL3	0.434785199999999	2.07557714285714	1.14667934458266	0.285377024435534	0.636148579532675	-5.69580176388557
HNRNPH3	-0.493589500000001	2.87619642857143	-1.14662879764198	0.285396710134412	0.636148579532675	-5.6958558180043
RPS24	-0.4068334	2.08385628571429	-1.14633958131775	0.28550936772136	0.636148579532675	-5.69616506929318
PLEC	-0.920845062	0.670979522857143	-1.14418916273385	0.286348145523487	0.636148579532675	-5.69846273471705
RPS16	-0.355898800000001	1.37017002857143	-1.14272435037758	0.286920643302625	0.636148579532675	-5.70002611007387
U2AF2	-0.5395898	2.71786728571429	-1.14164476132489	0.287343176196598	0.636148579532675	-5.70117743881459
MYH10	0.346877299999999	4.620405	1.14149352137413	0.287402409178566	0.636148579532675	-5.70133866757375
UBE2V1	-0.53953134	-1.34931547142857	-1.14110059443227	0.28755634485307	0.636148579532675	-5.70175747544675
FABP7	1.62751322	2.43780555714286	1.14031015484757	0.287866214939202	0.636148579532675	-5.70259967101885
MRPL15	-1.22014963	-0.3714517	-1.13957697464253	0.28815387962926	0.636148579532675	-5.70338049006382
COMMD3	-0.775771699999999	-3.30221985714286	-1.13955794980971	0.288161347155083	0.636148579532675	-5.7034007463312
DR1	0.765378300000001	-2.28574828571429	1.1383830737815	0.288622806716654	0.636433239695479	-5.70465120694266
ATXN2L	-0.5739639	-2.19841428571429	-1.1366653737386	0.28929854841404	0.636498572521234	-5.70647777400244
TRMT10C	-0.80327472	-2.05840834285714	-1.1366171628727	0.289317532964197	0.636498572521234	-5.70652901233039
PAFAH1B3	0.5430939	3.08665328571429	1.13530458080066	0.289834790591835	0.636904465204102	-5.70792342915646
ILF3	-0.490010600000001	3.49219357142857	-1.13329855014712	0.290626763131659	0.637912413571095	-5.7100523255474
CUL4B	-0.66072382	-1.32357441428571	-1.13150364737811	0.291336863407973	0.638738552763871	-5.71195490178678
GAPDH	0.379443	6.40945128571429	1.12982494823768	0.292002257324187	0.639464897618415	-5.71373236782654
ELAVL4	-0.76987756	1.57859454285714	-1.12732936466255	0.292993707666817	0.640342990156555	-5.71637131582772
DDX1	-1.51961823	0.549692742857143	-1.12713172947745	0.293072340322436	0.640342990156555	-5.71658012738065
CIRBP	-0.436568600000001	2.81901371428571	-1.12485637772403	0.293978853966213	0.641591250275178	-5.71898227508395
NIPSNAP1	0.72450248	1.89217522857143	1.12358244651687	0.294487380379847	0.6419690729465	-5.72032568782741
PDCD4	1.2757905	-3.77178242857143	1.11481294719853	0.298007194739033	0.64890303837373	-5.72954397720965
CRNKL1	-1.1136099	-4.36097085714286	-1.11093112907207	0.299575976566828	0.651577749032851	-5.73360793231931
DYNC1LI1	1.28797376	-2.85341375714286	1.10607954981324	0.301545959978868	0.655118010669186	-5.73867282495598
PSMD10	-0.46815244	-0.9371969	-1.10168559296517	0.303339045966981	0.658266365057598	-5.74324618754637
TRIM28	-0.410834200000001	4.153918	-1.10057310569311	0.303794376814276	0.658507856424149	-5.74440201263704
YLPM1	1.067419266	-0.337628482857143	1.09967335582171	0.304163034658975	0.65856114065303	-5.74533619556796
ITGB1	1.00458293	-2.28464028571429	1.0962431120787	0.305571792453479	0.660527614400745	-5.74889264041774
PBDC1	-0.35372072	-1.34678434285714	-1.09487968892881	0.3061331737307	0.660527614400745	-5.75030398898811
SPTAN1	0.374245299999998	3.98163842857143	1.09366293564603	0.306634857117962	0.660527614400745	-5.75156243628961
TIMM8A	-0.725416699999999	-2.96952371428571	-1.0934038915688	0.306741748763949	0.660527614400745	-5.75183022581792
RPL39P5	-0.340345418	-0.12251683	-1.09325480670395	0.306803280399029	0.660527614400745	-5.75198432298117
PGK1	0.358761199999997	5.168771	1.09243481608895	0.307141889663878	0.660527614400745	-5.75283160928971
TTLL12	-0.714582559999999	-1.94470788571429	-1.09098934184375	0.307739511078302	0.660694502505324	-5.75432407544091
CLIP2	-0.448146299999999	-3.999456	-1.09043888578447	0.307967336073813	0.660694502505324	-5.75489204898236
HNRNPR	-0.377208500000002	4.69938714285714	-1.08929891256844	0.308439578717805	0.660694502505324	-5.75606763721605
C14orf166	-0.431262800000001	1.98246485714286	-1.08891136648421	0.308600253521296	0.660694502505324	-5.75646708721088
RPL32	-0.35433167	0.6765467	-1.08680214668398	0.309475890967573	0.661259648039322	-5.75863927924206
MOB1B	-0.995378799999999	-3.11910714285714	-1.08606977109167	0.309780395377027	0.661259648039322	-5.75939280258542
HNRNPD	-0.437753300000001	4.45333942857143	-1.08446571407277	0.310448153973237	0.661259648039322	-5.76104188330617
GANAB	0.3805001	4.46952571428571	1.08375441596547	0.310744627538543	0.661259648039322	-5.7617725773187
ACO1	-1.07217914	-2.37544025714286	-1.08304747197489	0.311039508420474	0.661259648039322	-5.76249845162712
ACIN1	-0.552283062	1.00753675142857	-1.08303270746886	0.311045669360982	0.661259648039322	-5.76251360780449
MIF	0.345393199999999	3.79794657142857	1.08246502783627	0.311282624286013	0.661259648039322	-5.76309623231139
POR	-0.88565424	-2.15930182857143	-1.08061942367826	0.312053984632832	0.662060283177216	-5.76498888120575
FAHD1	-0.6478709	-2.13728057142857	-1.07990895298253	0.312351324821853	0.662060283177216	-5.76571683219093
PROSC	-0.37683492	-1.0397952	-1.07780888079885	0.313231539128689	0.662444167306975	-5.76786652479849
FERMT2	1.12521224	-2.07950552857143	1.07729531916122	0.313447088919208	0.662444167306975	-5.76839175436676
FARSA	-0.39202644	-0.870921114285714	-1.07700081428114	0.31357075004186	0.662444167306975	-5.76869286751515
MAP2	-0.563929400000001	2.06928971428571	-1.07441499580434	0.314658177085765	0.662756616296165	-5.77133411504808
BRCC3	-0.3974657	-3.56045042857143	-1.07281774961072	0.315331360246454	0.662756616296165	-5.772963270442
ACTN1	-0.940351266	0.674461825714286	-1.0727497809124	0.31536003183926	0.662756616296165	-5.77303255749357
MTHFD1	-0.55434671	1.19831778571429	-1.07266329571254	0.315396517316834	0.662756616296165	-5.77312071553738
SMC4	0.6541634	2.25139242857143	1.07253656250792	0.3154499882162	0.662756616296165	-5.77324989064889
RFC4	-1.0482573	-3.85112628571429	-1.07115533565055	0.316033214840719	0.663186884112208	-5.77465700346869
TLDC1	0.482473350000001	-1.78547807142857	1.07010896887469	0.316475611330268	0.663186884112208	-5.77572209246144
EIF4A1	-0.3358902	3.87042057142857	-1.06959224310362	0.3166942591842	0.663186884112208	-5.77624778119737
RPL36A	-0.38145708	-1.19018215714286	-1.0670435212615	0.317774468386918	0.664080963502233	-5.77883797559707
VIM	0.626181699999998	7.97068185714286	1.06653198984239	0.31799161650206	0.664080963502233	-5.77935728171755
TFAM	-0.403211099999999	-1.69677657142857	-1.06613059730868	0.318162091709273	0.664080963502233	-5.77976464635543
ACSF2	0.5448391	-3.74716628571429	1.06327331013096	0.319377685477848	0.66589203704205	-5.78266117427573
NACA	-0.3684603	2.05125542857143	-1.06236827748335	0.319763479120722	0.665970945633365	-5.78357743855783
CLTC	0.322798299999999	4.94069728571429	1.05888513242679	0.321251673860063	0.667330668599449	-5.78709842310614
EIF2S3	-0.583348285	0.0549214214285714	-1.05841663523239	0.321452255833095	0.667330668599449	-5.78757135649622
RPL35A	-0.45746589	-0.2759179	-1.05754951957575	0.321823760910447	0.667330668599449	-5.78844627359501
ATXN10	-1.0165091	-2.94943057142857	-1.05627591472154	0.322370031091417	0.667330668599449	-5.78973037289995
MDH1	0.3814191	2.53546128571429	1.0552341141059	0.322817416297942	0.667330668599449	-5.79077990411592
DDX50	-0.817857299999999	-2.51238671428571	-1.05447490332713	0.32314375368759	0.667330668599449	-5.79154426417937
RPS11	-0.725370550000001	1.26713957142857	-1.05396676551228	0.323362314629722	0.667330668599449	-5.79205562012156
PSMD2	-0.52761377	0.474387628571429	-1.05381128074019	0.323429215058893	0.667330668599449	-5.7922120530166
PPP2R4	-1.01443458	-2.80893737142857	-1.05319158063181	0.323695960984668	0.667330668599449	-5.79283536155564
PSMC5	-0.3462353	1.30512342857143	-1.052711048931	0.323902921174968	0.667330668599449	-5.79331850371678
TIMM13	-0.44789376	-1.38065638571429	-1.05131660571345	0.324504079631706	0.667850331629124	-5.79471959374356
POTEJ	-1.38335146	-0.673508814285714	-1.04989344286154	0.32511851806184	0.668396179989648	-5.79614811510281
EARS2	0.6033381	0.652847014285714	1.04864666540539	0.325657549939908	0.668785998481742	-5.79739840249995
RAB1B	-0.703245879999999	-2.15762851428571	-1.04612114783844	0.326751569615769	0.670066003141418	-5.79992763529873
ANXA6	-1.3346504	-3.69184328571429	-1.04533390744361	0.327093176707461	0.670066003141418	-5.80071510337954
CNBP	-1.42848377	-1.3636752	-1.04296249051616	0.328123887395962	0.670066003141418	-5.80308452973842
ATP6V1A	0.879162752	0.436604405714286	1.04145532987282	0.328780271838185	0.670066003141418	-5.80458833391939
FKBP9	1.0828022	-2.89453814285714	1.04128722011111	0.328853548724345	0.670066003141418	-5.80475596843206
ENO1	0.377078999999999	7.37587185714286	1.04070720426172	0.329106467740542	0.670066003141418	-5.80533418906018
RAB3GAP1	-0.714319599999999	-3.97088671428571	-1.04004034436876	0.329397442532295	0.670066003141418	-5.80599868684049
RTCB	-0.362036400000001	2.14116342857143	-1.04002382488128	0.329404653113502	0.670066003141418	-5.80601514376497
RPS3	-0.307320200000001	3.38483042857143	-1.03996206009707	0.329431613874647	0.670066003141418	-5.80607667289766
CCT6B	-1.457602104	-1.33493639	-1.03688197625759	0.330778269149535	0.671420956737676	-5.8091415310732
KTN1	-0.5016827	1.20231158571429	-1.03683382991009	0.330799353293432	0.671420956737676	-5.8091893853025
EIF1AX	-0.3826129335	0.470421453	-1.03550793859667	0.331380394908967	0.671887792220088	-5.81050657663603
PTPN1	-0.8469051	-3.11166528571429	-1.03441461542815	0.33186011448706	0.671964518442756	-5.81159177367908
SNX5	-0.838785699999999	-3.25466585714286	-1.03382192812751	0.332120394172857	0.671964518442756	-5.81217969581009
TAGLN3	0.813349219999999	1.86657527142857	1.03200156908393	0.332920797932287	0.672733301776205	-5.81398383521298
ACYP1	-1.00967428	-2.04235308571429	-1.0313598203383	0.333203328152478	0.672733301776205	-5.81461929562512
NANS	-0.48221792	-1.56255412857143	-1.02947565392155	0.334033906617663	0.673301380919755	-5.81648327988395
FTH1	-0.85090914	-2.60936125714286	-1.02912592424758	0.334188250717747	0.673301380919755	-5.81682898093052
NUDCD2	-0.8391875	-2.45318385714286	-1.02801423063016	0.334679234374265	0.673581550570286	-5.81792728063477
TOLLIP	-0.6296615	-3.75682728571429	-1.02251703892369	0.337115292382608	0.677771711786041	-5.82334506729653
BAX	-0.324616342	-0.305037784285714	-1.02154370800611	0.33754804294011	0.677929647625783	-5.82430205046441
H2AFY2	-0.71018902	1.19516337142857	-1.02001253677429	0.338229680730847	0.678586592158114	-5.82580610832348
MYH9	0.559868099999999	2.32578171428571	1.01504185763035	0.340449810477333	0.682325588747241	-5.83067697762734
KIAA1429	-1.0208289	-3.548261	-1.01172532545583	0.341937347215915	0.68424293630573	-5.83391686126648
TXNDC12	0.351656	-1.93383985714286	1.01109449961706	0.342220850600055	0.68424293630573	-5.83453219508096
TXNDC17	-0.39040093	1.06978005714286	-1.01052052286409	0.342478961849994	0.68424293630573	-5.83509182208191
TARS	-0.670080514	-1.52049206142857	-1.00765238549297	0.343770971590362	0.686008683738229	-5.83788462650605
POLR2A	-0.6920046	-2.187597	-1.00696850428859	0.344079590589707	0.686008683738229	-5.83854965164405
DCAF7	-0.695852999999999	-2.05905464285714	-1.00346486849193	0.345664026578096	0.688172759586488	-5.8419512775484
UBA1	0.391405999999999	4.96422928571429	1.00263712007933	0.346039170228484	0.688172759586488	-5.84275360261909
RTN3	0.8503723	-2.44404328571429	1.00153767954431	0.346537928722422	0.688172759586488	-5.84381849208103
RAB5C	0.80587139	0.373433028571429	1.00106629798881	0.346751938042633	0.688172759586488	-5.84427478616765
PTBP1	-0.344733900000001	3.597796	-1.00060216541156	0.346962754963929	0.688172759586488	-5.84472390264756
GCN1L1	0.677259400000001	-3.66460271428571	0.998366159638427	0.347979759181807	0.689475423472028	-5.84688533125007
TMED9	-0.61446494	-1.26023197142857	-0.995439721805633	0.349314228500385	0.691153454676663	-5.84970856177686
DUSP3	-0.7424691	-2.41858942857143	-0.994926036003862	0.349548873629577	0.691153454676663	-5.85020347504906
NAP1L1	-0.422945000000001	1.61975757142857	-0.993656284882945	0.350129395092124	0.691586854702091	-5.85142598140895
ERO1L	-1.03011278	-2.79791065714286	-0.992583705338577	0.350620342908989	0.691778834065586	-5.85245771770109
IMPA1	0.8590859	-2.34113828571429	0.991067920620853	0.351315050631984	0.691778834065586	-5.85391432081788
ARPC2	0.42567221	0.972264671428571	0.990283299460954	0.351675065758429	0.691778834065586	-5.85466763472503
GUK1	0.981991540000001	-2.33017152857143	0.989249971812125	0.352149625125937	0.691778834065586	-5.85565903055769
SLTM	-0.70483672	-2.2837407	-0.988863884481892	0.352327061941911	0.691778834065586	-5.85602924610929
HSPE1	-0.3635957	3.61873271428571	-0.987932547976132	0.352755362248527	0.691778834065586	-5.85692183769874
CAD	-1.20848174	-0.132258257142857	-0.987929846781891	0.352756605040759	0.691778834065586	-5.8569244255767
NUDT5	0.3481906	1.85814042857143	0.985284664799718	0.35397522304153	0.693458113512271	-5.85945602136215
AK2	-0.43060128	0.265336342857143	-0.984118595926431	0.354513436542727	0.693629757323302	-5.86057035450549
ASH2L	1.0669908	-3.34142628571429	0.981457386340108	0.355744073793792	0.693629757323302	-5.86310967304152
ISYNA1	0.4347029	1.97492742857143	0.981164496358676	0.355879713856131	0.693629757323302	-5.86338882301862
DCX	0.49292215	0.3333505	0.980529108973308	0.356174102231148	0.693629757323302	-5.86399418160437
ESYT1	0.419416000000002	-3.18091385714286	0.980482697276972	0.35619561297017	0.693629757323302	-5.86403838796273
MRTO4	-0.66072518	-0.851177942857143	-0.980392917783786	0.356237226462281	0.693629757323302	-5.86412389682024
ZYX	-1.44530338	-2.86729894285714	-0.977472391097671	0.357592920084333	0.69400933827601	-5.86690219233394
EPHX1	0.610963100000001	-3.02908471428571	0.977144456536208	0.35774538885491	0.69400933827601	-5.867213755215
XPOT	-0.800729999999999	-2.981012	-0.976888621511137	0.357864370019581	0.69400933827601	-5.86745676174727
LGALS1	1.1042234	3.392793	0.976849518141864	0.357882558452676	0.69400933827601	-5.86749389998534
KPNA4	-0.6762001	-3.47736042857143	-0.973290899167762	0.359540729109383	0.696519185744291	-5.87086885107558
HUWE1	-0.45795839	-0.917910914285714	-0.971131141792377	0.360549909598288	0.697318601771396	-5.87291247248727
LIG3	-0.735808399999999	-3.45693357142857	-0.970228580856281	0.360972277139199	0.697318601771396	-5.87376545425615
NUCB2	-0.3709437	-3.07971971428571	-0.970070353069092	0.36104636068728	0.697318601771396	-5.87391492675417
SNCG	-1.63050074	-1.50131011428571	-0.967858595282856	0.362083122473933	0.69745102470626	-5.87600231328068
STAM	-0.6385626	-2.66247985714286	-0.967634880257942	0.362188113533229	0.69745102470626	-5.87621324171602
CACYBP	0.41368528	1.70732401428571	0.967188446393547	0.362397696567947	0.69745102470626	-5.87663404577078
PDIA3.1	0.310928999999999	5.25875285714286	0.96681624010392	0.36257250239432	0.69745102470626	-5.87698476796667
NDUFV1	-0.3215349	-2.00790671428571	-0.965014545588313	0.363419560145988	0.698378552328735	-5.87868097884162
BHLHA15	-0.5152417	0.692632385714286	-0.963423749588325	0.364168699934269	0.698789452563635	-5.88017658621846
RPL10A	0.40866886	1.01431017142857	0.963010345541743	0.364363570354497	0.698789452563635	-5.88056493796136
HMGCS1	0.5160577	2.39621085714286	0.962026983566706	0.364827421982992	0.698978664339786	-5.88148818490352
PGD	0.3020511	3.665613	0.9599704	0.3657989	0.7001392	-5.883417
SAE1	-0.5506425	1.362075	-0.9581692	0.3666514	0.7010697	-5.885103
ASAH1	-0.5414391	-1.322272	-0.9569942	0.3672083	0.7014193	-5.886202
FKBP3	-0.4769304	2.056455	-0.9559227	0.3677167	0.7014193	-5.887203
OGT	0.6143077	-2.336099	0.9554659	0.3679336	0.7014193	-5.887629
ILF2	-0.3715791	3.30019	-0.9519875	0.3695884	0.7030281	-5.890872
YWHAB	0.3191908	1.587289	0.9518711	0.3696438	0.7030281	-5.89098
PFDN1	0.6663132	-0.9333743	0.9506966	0.3702039	0.7030281	-5.892073
GDI2	0.3494457	3.41328	0.9506068	0.3702468	0.7030281	-5.892156
CDC37	-0.3468177	-0.5316862	-0.9472774	0.3718379	0.705059	-5.895247
UGGT1	-0.4465654	0.9940145	-0.9461655	0.3723705	0.705059	-5.896278
ALDH2	-0.5523205	-0.4428609	-0.9459447	0.3724763	0.705059	-5.896482
NADK2	-0.8548831	-2.10104	-0.9452909	0.3727898	0.705059	-5.897088
CNPY4	0.848767	-1.601461	0.9435658	0.3736178	0.7059274	-5.898683
BCAP31	0.4293202	-0.8077714	0.9405924	0.3750482	0.7079313	-5.901428
