Microtubule-associated protein 6,MAP6,20.42941,19.82585,17.62445,18.9397,21.59304,21.14731,21.36501,21.64364,21.97663
Chromosome alignment-maintaining phosphoprotein 1,CHAMP1,22.28692,19.80933,19.85255,22.39799,23.36266,22.85586,21.77616,21.58816,21.95677
Transcription factor BTF3 homolog 4;Transcription factor BTF3,BTF3L4,23.70662,23.63112,23.88381,23.74201,24.03557,23.35837,23.43059,23.24383,24.21282
Ubiquitin carboxyl-terminal hydrolase 47,USP47,19.28263,18.80878,18.95422,20.17377,19.55952,20.49238,19.00665,20.7589,19.77169
Lymphokine-activated killer T-cell-originated protein kinase,PBK,19.8488,18.17013,21.19275,18.0396,22.3139,23.89938,21.31529,18.3048,20.34389
Exocyst complex component 2,EXOC2,18.83825,18.0607,19.27654,18.45415,17.73124,19.95248,20.45121,20.23222,20.00731
Cytosolic non-specific dipeptidase,CNDP2,26.24893,26.09963,26.56261,25.82936,25.63381,25.77934,25.03133,24.39408,25.09768
Sorting nexin-27,SNX27,21.32279,21.68003,22.14395,20.92472,20.51682,22.09533,21.60576,21.27276,20.60693
Protein PRRC1,PRRC1,20.63971,20.91845,21.88967,21.87008,21.51941,21.68282,20.88248,21.06138,21.78457
Lysophospholipid acyltransferase 7,MBOAT7,21.04527,21.78037,22.33903,18.73105,18.27823,22.71842,22.63666,21.7786,17.45648
Nucleosome assembly protein 1-like 5,NAP1L5,18.20369,20.01127,19.53282,18.40143,20.48618,20.75708,23.18752,22.81859,23.77133
Regulation of nuclear pre-mRNA domain-containing protein 1A,RPRD1A,22.40554,22.91278,22.16877,23.02547,23.32567,21.60155,21.67857,22.71775,22.15928
"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3",AGAP3,18.09496,18.52675,19.30186,20.19487,19.69578,18.79162,21.28602,21.21454,20.21525
"Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1",ARAP1,20.71892,20.78604,21.79547,19.08642,18.84532,19.87048,17.28285,18.14159,19.801
Importin-9,IPO9,24.5625,24.15352,24.94789,24.99774,23.44859,24.98285,23.70176,23.01446,21.75874
RNA-binding protein 14,RBM14,24.8956,24.9627,24.57011,25.29176,25.35225,24.61043,24.52217,24.34259,25.19366
E3 ubiquitin-protein ligase NEDD4-like,NEDD4L,18.55803,18.14635,19.11191,19.60929,22.19517,18.79761,22.44405,22.6419,22.46296
Protein quaking,QKI,23.75634,23.14316,22.71819,25.6676,26.20283,25.73805,21.86627,22.90918,21.98961
Vacuolar protein sorting-associated protein 35,VPS35,23.70039,23.53789,24.33695,24.13085,20.99099,25.46837,26.32076,26.58291,24.72005
Pannexin-1,PANX1,21.78852,18.16802,17.77326,20.30595,20.51789,17.09812,19.80333,19.70804,18.29504
NudC domain-containing protein 1,NUDCD1,22.21703,22.00172,21.90705,20.40048,19.76901,21.22776,21.45654,21.27492,21.42306
GPI transamidase component PIG-S,PIGS,18.18007,20.44587,18.85281,18.85259,18.30901,19.78786,21.61509,21.89097,19.02829
Cytochrome P450 2S1,CYP2S1,23.84221,24.05001,24.56576,20.42735,20.0153,20.3462,19.33915,18.82274,19.81022
MMS19 nucleotide excision repair protein homolog,MMS19,20.30385,21.25356,21.4405,20.30172,19.26073,17.52867,19.27059,18.89098,18.76092
Niban-like protein 1,FAM129B,19.36502,20.48385,21.9732,19.26995,19.26906,19.88328,20.03026,18.75558,19.33643
Tubulin-folding cofactor B,TBCB,24.65802,24.39179,23.96023,25.86877,25.71484,25.12802,26.19822,25.97653,26.69763
Proteasome subunit beta type-7,PSMB7,23.36052,23.00163,23.69986,23.39793,23.1031,22.52939,22.07179,22.10981,22.61542
Cell division cycle 5-like protein,CDC5L,23.67023,24.1137,23.64724,24.22516,25.01529,24.21771,22.7382,21.84533,23.71293
Prefoldin subunit 5,PFDN5,23.83731,23.54416,21.76259,23.58164,24.36105,23.85776,24.25018,24.07079,24.82697
E3 ubiquitin-protein ligase RING2,RNF2,22.03942,22.97879,21.53626,21.5866,22.18468,22.71314,20.43119,22.02066,22.05857
Protein deglycase DJ-1,PARK7,26.28993,26.56605,26.63256,27.08679,27.31121,26.41174,26.5819,26.54992,27.77354
Sialidase-1,NEU1,18.20159,18.68822,18.87596,18.58806,21.30947,23.60365,23.18474,19.47132,23.50373
Sortilin,SORT1,20.46484,16.90456,19.22563,19.7314,19.96011,19.81645,21.05689,21.75666,20.26819
Synaptic vesicle membrane protein VAT-1 homolog,VAT1,25.05668,25.11839,25.4381,23.80164,21.92107,24.18631,26.24483,25.76068,24.94887
Protein S100-A13,S100A13,22.20057,21.55169,18.42551,22.44023,24.02893,21.63958,17.68354,19.54211,18.76563
Eukaryotic translation initiation factor 3 subunit C;Eukaryotic translation initiation factor 3 subunit C-like protein,EIF3C;EIF3CL,25.77952,25.63287,26.07611,24.92981,24.79526,24.96684,23.52826,23.20704,21.85966
Protein C10,C12orf57,21.1149,21.36357,19.28534,21.37257,21.03523,22.27085,22.22232,22.32309,23.5552
Prohibitin-2,PHB2,27.42414,27.40211,27.06085,26.59449,26.87056,26.56621,27.41272,27.4004,27.14928
Calcineurin B homologous protein 1,CHP1,20.01359,21.07084,20.87072,18.44619,21.08777,20.95049,20.838,20.08777,21.30719
Kinesin-like protein KIF2C;Kinesin-like protein,KIF2C,23.11375,22.91028,21.30552,19.22429,21.07927,20.62471,17.85284,18.22952,18.04014
Methionine synthase,MTR,20.43736,20.14656,19.46076,21.32268,20.44091,20.87012,19.11482,19.11384,19.26158
3-hydroxyacyl-CoA dehydrogenase type-2,HSD17B10,24.89777,25.02703,24.14219,24.16146,25.16634,25.11886,25.51434,25.32007,25.75001
Heterogeneous nuclear ribonucleoprotein A/B,HNRNPAB,27.44908,27.32997,26.84362,27.35506,28.00764,27.1206,26.41524,26.19442,26.80452
Nucleosome assembly protein 1-like 4,NAP1L4,26.71882,26.65608,27.00314,27.17312,27.33006,26.42754,25.75832,25.86804,26.74458
Gamma-soluble NSF attachment protein,NAPG,19.79384,19.51256,19.65482,19.03166,21.39723,18.34694,20.58472,18.50229,22.53077
T-complex protein 1 subunit eta,CCT7,27.19131,27.34477,27.61646,27.08922,27.01233,26.9619,27.31181,27.31855,27.57095
1-acyl-sn-glycerol-3-phosphate acyltransferase alpha,AGPAT1,18.71846,19.03226,20.23856,20.23515,18.8706,20.10649,22.61232,20.66301,18.17642
Endophilin-A2,SH3GL1,23.06827,23.49997,22.86658,23.82406,24.8399,23.41015,24.44664,23.87774,24.60975
Endophilin-A1,SH3GL2,20.43553,18.96132,21.03798,19.92282,21.59377,19.06245,23.86372,21.66709,23.9115
Semaphorin-3C,SEMA3C,16.94623,19.74737,18.73802,18.97556,17.85816,19.82545,19.50744,18.34169,17.66541
Dihydropyrimidinase-related protein 5,DPYSL5,22.3506,22.60684,21.54453,27.34883,27.81562,27.62533,29.29568,28.05786,29.00975
Protein NipSnap homolog 1,NIPSNAP1,24.84187,24.82449,25.07973,25.12428,24.8243,25.11633,26.55485,26.19218,26.05957
Condensin complex subunit 3,NCAPG,22.00652,21.93657,22.74296,21.94778,19.7656,21.83984,19.84074,18.39749,18.98061
Actin-related protein 2/3 complex subunit 5-like protein,ARPC5L,21.34684,21.34992,18.66748,17.49558,18.67349,18.80154,21.62301,18.84377,22.11867
RNA-binding protein 4B,RBM4B,19.53752,20.16222,19.99477,18.2789,18.53757,19.81669,19.84005,18.47952,19.46942
Zinc phosphodiesterase ELAC protein 2,ELAC2,21.77036,22.31122,22.15372,17.88107,21.01461,22.16515,21.08576,20.30017,18.4894
Glutamate-rich WD repeat-containing protein 1,GRWD1,22.37592,22.62194,21.46249,21.47328,21.51778,21.74094,19.95704,18.50026,19.77796
O-acetyl-ADP-ribose deacetylase MACROD1,MACROD1,20.09816,19.63354,21.75324,21.16454,17.91478,20.97918,22.46304,20.80199,20.7149
Methylosome protein 50,WDR77,23.24055,23.23946,23.62064,23.2717,22.56902,23.17515,22.56684,23.01723,23.39767
Myb-binding protein 1A,MYBBP1A,24.05838,23.57865,24.07006,22.23955,20.83159,22.37207,21.49712,22.88593,21.21673
Coronin-1B;Coronin,CORO1B,22.98565,23.1592,23.20187,22.13946,22.88416,23.16994,23.27824,22.83119,22.59211
Thioredoxin domain-containing protein 17,TXNDC17,24.68715,24.97893,24.91182,24.53249,24.66617,24.46076,24.19933,23.36706,25.00342
45 kDa calcium-binding protein,SDF4,20.18846,21.42645,21.25165,17.8911,21.42767,21.84146,19.44625,21.65045,19.15666
Partner of Y14 and mago,WIBG,21.78173,21.77616,21.26939,19.67753,21.81855,20.02445,19.69366,20.68148,21.99113
ADP-dependent glucokinase,ADPGK,19.08428,17.31915,17.97159,19.52507,18.16178,19.36312,20.56588,18.99839,19.06606
Protein pelota homolog,PELO,20.64983,20.99673,18.98357,20.26076,18.80801,18.80614,20.8148,20.88681,21.30952
Endoplasmic reticulum resident protein 44,ERP44,23.54463,23.92062,23.72213,23.92207,24.37988,23.97509,24.78481,24.58658,25.31382
Extended synaptotagmin-1,ESYT1,24.1699,24.34834,23.74314,23.61009,22.81374,23.51196,21.86446,22.78622,20.48463
Protein canopy homolog 3,CNPY3,20.9061,21.20824,21.24476,21.43013,21.28173,20.43959,19.69093,20.83345,18.19051
NEDD4 family-interacting protein 1,NDFIP1,19.06029,17.49434,19.61929,18.13922,19.1435,19.29009,19.96226,17.2904,18.71395
Synaptotagmin-11,SYT11,18.98981,18.80014,19.5927,19.48684,17.12072,19.5968,20.00003,19.55852,19.96661
Acidic leucine-rich nuclear phosphoprotein 32 family member E,ANP32E,24.65682,24.68217,23.90848,26.14777,26.91445,25.76418,20.61216,25.70234,24.1845
Transmembrane protein 43,TMEM43,21.77455,21.6546,22.57932,22.75463,16.82326,23.55976,23.72775,23.62076,21.02803
Fibronectin type III and SPRY domain-containing protein 1,FSD1,20.3285,19.55128,20.7944,20.4339,17.02787,18.23119,21.85285,19.78777,20.12839
Lipase maturation factor 2,LMF2,19.59896,20.13358,20.02526,20.78029,18.23372,21.95344,20.60413,21.18779,19.47258
Tubulin beta-6 chain,TUBB6,23.49984,24.00282,23.42854,24.42374,24.66199,24.68688,23.68859,24.41171,21.8415
Probable ATP-dependent RNA helicase DDX23,DDX23,21.62627,20.48277,20.97582,22.09249,22.5167,23.20328,22.33582,23.6871,22.10239
3-hydroxybutyrate dehydrogenase type 2,BDH2;SLC9B2,19.77082,19.55056,18.64193,19.46564,18.14912,22.8668,21.88177,22.75969,22.12751
THUMP domain-containing protein 3,THUMPD3,20.72709,20.86529,20.32641,19.05136,17.7858,17.73254,20.28546,20.14582,18.26734
"N-terminal Xaa-Pro-Lys N-methyltransferase 1;N-terminal Xaa-Pro-Lys N-methyltransferase 1, N-terminally processed",NTMT1,21.92125,21.60408,22.72434,21.78848,20.85445,20.90529,20.71557,21.3108,20.0547
Tubulin beta-2B chain,TUBB2B,28.53723,28.23114,28.37497,29.85732,29.5777,30.39243,31.40009,31.00651,30.73594
Protein PBDC1,PBDC1,21.72267,21.74041,20.1332,20.93834,20.36357,21.13006,22.43708,21.7737,23.00587
Nucleolar complex protein 4 homolog,NOC4L,20.89792,19.16629,21.21389,19.33969,18.44884,19.01592,19.04902,22.33112,19.48057
U3 small nucleolar RNA-associated protein 14 homolog A;U3 small nucleolar RNA-associated protein 14 homolog C,UTP14A;UTP14C,23.49351,23.9542,23.25494,19.8245,24.03389,19.4929,19.18327,19.32784,18.79646
Transmembrane emp24 domain-containing protein 9,TMED9,22.98155,23.07488,23.49485,22.90207,20.11293,23.19298,23.91442,23.96235,22.227
Guanine nucleotide-binding protein-like 3,GNL3,23.06881,22.68147,23.25123,21.38232,21.7083,21.54967,20.99438,22.4662,20.40291
"ADP-ribose pyrophosphatase, mitochondrial",NUDT9,21.51528,21.76721,21.69111,18.76887,16.8556,21.7494,21.2307,21.21638,21.98527
"Acetyl-CoA acetyltransferase, cytosolic",ACAT2,25.31361,25.20721,24.26005,25.65916,26.32002,26.37935,26.60625,25.91561,26.36219
RNA-binding protein 4,RBM4,24.8658,24.93674,25.53839,23.56825,24.80794,24.75267,24.68089,25.12068,25.2815
Spermatogenesis-associated protein 9,SPATA9,21.79225,21.31562,21.8231,19.68566,22.65489,18.53659,21.74964,22.39728,23.33101
"Histidine triad nucleotide-binding protein 2, mitochondrial",HINT2,21.89382,21.90165,22.22726,22.86835,22.59755,21.98583,22.22803,21.95344,22.13063
"N-alpha-acetyltransferase 15, NatA auxiliary subunit",NAA15,23.77173,24.24474,24.53237,23.03278,20.22105,24.04727,23.05277,23.60795,21.0412
Serrate RNA effector molecule homolog,SRRT,24.038,23.97736,23.34191,23.34245,24.69115,24.24256,23.70451,24.3652,23.96093
Queuine tRNA-ribosyltransferase,QTRT1,20.18301,21.91031,19.84311,19.23843,17.64372,19.79397,19.13979,19.25991,18.245
Protein MAK16 homolog,MAK16,22.97518,22.61717,21.97435,18.50157,18.70232,20.908,18.09084,20.01261,17.36633
Inosine triphosphate pyrophosphatase,ITPA,21.48222,19.6716,19.03349,18.38857,21.27424,19.18771,18.53214,20.40986,18.73777
Polymerase delta-interacting protein 3,POLDIP3,22.35899,22.45192,22.41031,21.93589,23.01243,22.22517,22.97484,21.81167,23.05563
"39S ribosomal protein L1, mitochondrial",MRPL1,20.26144,19.76023,19.02204,18.63289,19.50149,19.09929,19.19053,17.68741,21.11331
MKI67 FHA domain-interacting nucleolar phosphoprotein,NIFK,22.76614,22.81552,21.86593,21.38753,22.15814,21.30997,20.58197,21.33827,20.47675
"28S ribosomal protein S26, mitochondrial",MRPS26,20.72109,20.01441,19.18858,19.23882,19.55596,18.24494,18.95878,17.85516,21.04648
"Neurolysin, mitochondrial",NLN,24.01359,23.8707,24.14864,21.04613,22.21297,21.42619,22.11467,21.4268,20.71137
Oxysterol-binding protein-related protein 8;Oxysterol-binding protein,OSBPL8,21.59063,21.16962,18.73261,20.86068,17.78063,21.44592,22.9249,21.82769,21.5739
Protein Niban,FAM129A,19.7698,19.14309,18.5839,20.77844,18.24361,18.75571,19.88716,19.10557,19.0702
Apoptosis inhibitor 5,API5,24.94989,25.12648,25.65957,25.15661,24.69184,25.29568,23.57346,23.21312,22.77909
Protein dpy-30 homolog,DPY30,24.77163,24.94002,24.14593,18.03189,25.39038,25.26878,26.52075,25.74873,25.98941
Tripartite motif-containing protein 2,TRIM2,19.1834,20.2181,19.75075,18.52795,21.78852,19.97806,23.74704,23.2754,24.64218
Alpha-ketoglutarate-dependent dioxygenase FTO,FTO,20.91736,20.46054,19.32153,20.28161,18.51868,21.76268,21.37199,21.14544,21.21508
182 kDa tankyrase-1-binding protein,TNKS1BP1,22.47058,22.71534,21.97782,21.34808,23.46314,21.51696,21.46334,21.74172,21.54161
E2/E3 hybrid ubiquitin-protein ligase UBE2O,UBE2O,22.03433,21.67306,22.77215,21.68697,22.15912,22.18562,20.47586,20.07182,19.33451
Protein lunapark,LNP,17.35817,19.39908,20.41411,19.64029,20.15277,20.13592,21.20413,20.99893,20.72467
Protein tweety homolog 3,TTYH3,20.56132,20.97379,22.68579,21.82912,21.63657,24.63168,26.1937,25.03213,22.45578
Ribosome biogenesis protein WDR12,WDR12,22.94557,22.69912,23.43262,21.40421,19.32272,20.84452,17.83447,20.15091,20.27606
UPF0687 protein C20orf27,C20orf27,21.4244,21.00031,21.76919,19.13773,19.44083,20.92405,21.52817,20.90485,21.17152
PITH domain-containing protein 1,PITHD1,18.57067,18.89815,18.46348,18.58654,19.52535,19.49598,21.29196,19.82484,22.38472
"WD repeat-containing protein 61;WD repeat-containing protein 61, N-terminally processed",WDR61,22.75307,22.89336,23.30911,23.43224,23.28447,23.0071,22.97467,23.30424,22.38084
Serine racemase,SRR,17.53222,18.87097,19.0826,21.68007,18.09371,21.58229,21.62841,22.34061,21.91903
Mitochondrial fission regulator 1-like,MTFR1L,18.68958,19.24028,17.92489,19.83922,19.46955,20.90124,20.35896,20.89992,21.8365
5-3 exoribonuclease 2,XRN2,23.26127,23.36279,23.54992,22.41679,22.94224,21.79836,20.20024,21.75103,21.67676
Toll-interacting protein,TOLLIP,18.82967,20.44698,20.17377,21.73326,22.03658,21.64006,22.34373,21.28935,22.64236
FXYD domain-containing ion transport regulator 6,FXYD6,19.57598,18.82598,17.82381,18.96935,18.1033,18.31991,23.76729,19.82415,19.09631
Probable ATP-dependent RNA helicase DDX47,DDX47,22.26496,22.29524,21.33052,20.98836,21.20192,21.37915,17.39796,21.09982,19.5878
Ras-related protein Rab-1B,RAB1B,22.47539,21.93797,21.87,23.17173,18.14812,22.7054,22.48557,22.33873,21.86872
VIP36-like protein,LMAN2L,19.57527,17.74061,19.51434,20.53079,21.46971,20.32213,19.18022,19.94006,19.88117
Beta-soluble NSF attachment protein,NAPB,19.69554,18.19723,19.76495,18.76954,20.40083,19.50378,22.52578,22.35853,22.61724
Interferon regulatory factor 2-binding protein-like,IRF2BPL,20.89008,21.13634,21.03255,21.60928,22.55058,22.08518,21.82248,21.05146,21.42972
Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1,NUCKS1,21.08797,20.81206,20.00525,21.03892,23.24175,18.83622,20.59532,19.43396,22.50004
Thioredoxin-related transmembrane protein 4,TMX4,19.17041,18.87848,19.4476,19.99105,19.61656,20.8628,22.77678,22.54647,20.73579
Rab3 GTPase-activating protein non-catalytic subunit,RAB3GAP2,20.98767,21.1022,21.68209,20.83507,18.97989,18.29811,21.42818,19.6791,18.90041
Activity-dependent neuroprotector homeobox protein,ADNP,19.42476,18.63868,17.48829,20.19532,18.32099,17.4407,19.96549,19.58044,17.5198
ATP-dependent RNA helicase DHX36,DHX36,20.7376,20.13846,21.71095,19.54255,18.12951,18.90457,18.85706,18.77494,18.63318
"Inorganic pyrophosphatase 2, mitochondrial",PPA2,21.86495,19.58731,22.56946,22.42257,19.25998,22.75322,24.11227,24.01962,24.13766
Pinin,PNN,23.85186,23.93526,23.17852,24.50319,24.37782,23.93022,23.69498,23.60365,25.24518
Protein tweety homolog 1,TTYH1,18.90004,19.5993,18.19567,21.15555,20.74337,21.67224,22.63207,23.11008,20.52162
BolA-like protein 2,BOLA2,24.60563,24.73573,25.01146,24.57658,24.17972,23.86552,23.98477,24.15012,24.56825
Thioredoxin-related transmembrane protein 1,TMX1,23.07156,23.72234,24.49546,17.92959,21.1946,23.51268,23.54887,23.64284,21.88759
Golgi resident protein GCP60,ACBD3,18.85534,17.47533,21.85749,21.0157,20.08512,21.07979,20.81925,19.1734,18.65706
Cdc42 effector protein 4,CDC42EP4,17.77692,21.05289,17.85317,21.0012,23.02712,21.14656,18.87656,19.13031,21.30307
Protein unc-45 homolog A,UNC45A,21.49653,21.89282,20.75662,21.20018,20.00054,22.21736,20.59651,21.01754,19.0177
Charged multivesicular body protein 4b,CHMP4B,23.42265,23.40938,23.20319,24.18888,24.72687,23.77896,23.70461,23.59275,24.33074
Fructosamine-3-kinase,FN3K,18.23061,17.02366,20.54142,19.47954,18.91139,21.02769,22.49096,21.8057,21.5106
GDP-fucose protein O-fucosyltransferase 1,POFUT1,18.9075,18.86782,21.18004,17.90963,19.90014,18.77896,18.98554,18.09098,20.80381
Phosphatidylinositol glycan anchor biosynthesis class U protein,PIGU,20.61693,18.9702,22.21451,20.29455,21.91582,21.32921,20.76636,20.61908,18.1925
Band 4.1-like protein 1,EPB41L1,21.4501,20.92593,21.39888,22.20368,19.95383,21.3497,24.092,23.13684,22.90073
Oxysterol-binding protein-related protein 3,OSBPL3,18.66924,21.19448,20.71725,21.21851,19.5427,20.94985,17.10308,18.52823,19.07928
SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1,SMARCAD1,20.57126,19.68035,19.24802,19.73583,19.39322,21.03179,18.78837,20.90786,19.26019
Nucleolar protein 6,NOL6,22.57217,19.89281,22.77127,20.28263,20.32531,20.60458,19.07729,20.685,20.01304
RNA polymerase II-associated protein 3,RPAP3,18.75574,20.64342,18.83004,17.41593,19.94151,19.10333,19.79093,19.18058,19.46034
dCTP pyrophosphatase 1,DCTPP1,22.73853,23.47618,23.30243,21.65193,19.39005,22.23792,19.44147,18.95096,21.48148
Ribosome production factor 2 homolog,RPF2,21.73987,21.90231,20.70952,20.1514,20.55824,19.36125,18.553,19.87082,20.06237
Prostaglandin E synthase 2;Prostaglandin E synthase 2 truncated form,PTGES2,21.89401,21.29625,21.45005,19.07549,21.41511,20.73289,21.1979,21.60001,20.68714
Ubiquitin-conjugating enzyme E2 Z,UBE2Z,21.22335,21.29418,21.97186,20.98912,19.5541,21.13677,21.13533,21.06507,18.5148
"Acyl-CoA dehydrogenase family member 9, mitochondrial",ACAD9,19.89676,18.53343,20.52853,20.89734,18.21253,19.12882,20.00827,17.83695,20.80112
5-nucleotidase domain-containing protein 2,NT5DC2,20.84184,20.08667,21.99265,20.40156,19.92467,21.89995,21.20467,21.29922,18.44205
Golgi reassembly-stacking protein 2,GORASP2,20.83476,20.66856,21.36506,22.13849,21.29283,20.88859,23.47988,23.01187,22.30919
Mitochondrial glutamate carrier 1,SLC25A22,21.57219,21.63423,21.34023,21.48969,18.14892,18.93765,23.21854,22.72384,23.00421
Queuine tRNA-ribosyltransferase subunit QTRTD1,QTRTD1,20.44597,21.12836,21.41158,20.29064,19.0937,20.29008,19.00167,21.26275,19.81094
Protein-glutamate O-methyltransferase,ARMT1,22.16226,22.23415,19.85486,18.53198,19.11995,21.28664,20.9502,21.0474,17.72434
Leucine-rich repeat-containing protein 40,LRRC40,23.15491,22.96107,24.10605,23.08633,22.7495,23.92388,23.78856,23.65349,23.27994
Sideroflexin-1,SFXN1,24.08627,24.45782,24.70049,25.16645,24.51557,25.65848,26.16913,25.44354,23.74878
Actin-related protein 5,ACTR5,19.6237,21.56071,20.10614,17.44274,20.37916,17.59046,16.57317,17.40445,21.38306
Protein lin-28 homolog A,LIN28A,27.68933,27.56165,25.94708,20.95752,19.81661,18.6769,20.58302,19.17037,18.76804
Sialate O-acetylesterase,SIAE,17.51334,18.55361,17.03688,19.7435,18.19393,18.7002,22.57596,19.94844,19.4237
Guanine nucleotide-binding protein subunit beta-4,GNB4,21.37671,21.59651,22.04617,22.73111,21.56718,22.25563,21.80888,21.54392,19.39626
Exportin-5,XPO5,23.37756,22.8766,24.20613,22.64733,18.11394,24.30034,23.31948,23.86372,20.91743
"GrpE protein homolog 1, mitochondrial",GRPEL1,21.77507,21.83765,22.4467,21.67396,20.76296,21.1937,17.87731,21.09835,21.16497
Calcyclin-binding protein,CACYBP,26.31264,26.52488,26.12569,26.30951,26.90747,26.41287,25.7745,25.68929,26.40788
Kinetochore protein Spc25,SPC25,21.06797,18.66637,18.59814,19.7976,20.50766,19.93387,17.85921,18.85017,18.4157
Chromobox protein homolog 8,CBX8,17.06457,16.71854,18.32582,19.87443,19.56569,19.54425,19.05838,18.8695,19.65453
"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial",MCCC2,22.59512,21.96867,22.68001,19.28474,18.88174,22.69183,21.68714,22.28034,18.81953
Nuclear receptor coactivator 5,NCOA5,20.76709,21.28025,21.11623,21.5596,21.6731,21.71423,21.93912,21.553,22.05239
Non-lysosomal glucosylceramidase,GBA2,18.8969,18.46235,19.16825,16.51136,16.91672,20.24121,19.69416,20.56765,18.80772
Synaptic vesicle membrane protein VAT-1 homolog-like,VAT1L,22.44352,22.41057,21.90518,24.82687,24.49106,25.48729,26.37696,25.62402,24.69019
Band 4.1-like protein 5;Band 4.1-like protein 4B,EPB41L5;EPB41L4B,19.70423,18.70556,19.79251,19.84626,18.76141,19.05211,20.07992,21.21211,19.88724
GPN-loop GTPase 1,GPN1,20.79765,19.67352,20.19508,19.4923,19.31829,18.63364,19.31999,18.97747,18.35585
Manganese-transporting ATPase 13A1,ATP13A1,18.56466,19.49973,18.35921,18.84148,20.05029,20.56356,20.66647,17.11228,19.55927
"39S ribosomal protein L47, mitochondrial",MRPL47,21.61302,21.52884,20.76085,20.47941,19.7319,20.78939,20.97666,21.02398,20.99362
Transmembrane 9 superfamily member 3,TM9SF3,22.81229,22.8645,23.90894,23.00977,20.07088,23.71125,23.94002,23.53754,21.66912
Adipocyte plasma membrane-associated protein,APMAP,23.63057,23.87042,24.20695,24.13813,23.84986,24.90357,25.99912,25.61144,24.65403
High mobility group protein 20A,HMG20A,18.58471,20.24841,20.3133,21.06822,21.52974,18.24687,18.50199,19.83268,20.78309
Ras-related protein Rab-18,RAB18,23.35434,23.15558,23.91306,23.72318,22.35676,24.28524,25.35773,25.09208,22.99248
RNA polymerase II subunit A C-terminal domain phosphatase SSU72,SSU72,18.69675,18.68205,19.52214,19.37742,19.13269,19.36786,20.09514,18.78211,19.1166
Dynein light chain roadblock-type 1;Dynein light chain roadblock-type 2,DYNLRB1;DYNLRB2,24.79922,25.01056,24.45268,25.42512,26.33702,25.2967,25.82211,25.24307,26.48766
ER membrane protein complex subunit 7,EMC7,21.40083,19.13814,21.25845,19.0268,20.07066,21.44455,21.50276,22.09905,18.23166
Transcription and mRNA export factor ENY2,ENY2,20.41276,18.21881,18.93015,20.0271,23.40717,19.1122,21.1084,20.12123,22.12909
Exosome complex component RRP41,EXOSC4,16.76141,19.72462,19.335,19.31961,18.6755,19.28873,20.48876,22.76796,20.78413
Inositol-3-phosphate synthase 1,ISYNA1,24.42227,24.41054,25.63675,25.01142,23.93571,25.42829,22.67101,22.24957,22.72586
"Acyl-coenzyme A thioesterase 13;Acyl-coenzyme A thioesterase 13, N-terminally processed",ACOT13,21.89995,22.10866,18.69208,21.21519,21.78879,22.65417,22.46266,22.3592,22.74739
Synembryn-A,RIC8A,21.97018,20.43125,22.65191,20.15371,19.75308,22.1452,22.65709,22.41388,21.65137
Putative RNA-binding protein Luc7-like 1,LUC7L,21.34408,21.35229,20.37888,17.28113,20.77772,19.48404,20.86552,20.40374,21.03879
Cartilage acidic protein 1,CRTAC1,19.065,19.36038,18.96913,19.3565,20.12182,20.0715,19.49339,19.83265,19.77216
"Fructose-2,6-bisphosphatase TIGAR",TIGAR,22.28816,21.96504,23.20559,23.48493,21.7348,23.27483,22.81593,23.18817,22.04357
Reticulon-4,RTN4,24.21653,24.35468,24.59838,25.53614,26.13938,26.07124,28.15277,26.73673,28.4381
Regulation of nuclear pre-mRNA domain-containing protein 1B,RPRD1B,23.12539,23.81294,22.36528,23.45613,25.21197,21.22447,19.11009,23.35636,22.47991
Omega-amidase NIT2,NIT2,18.49404,22.04683,22.05361,22.18607,22.90962,22.18659,19.19545,21.01407,18.87018
Exosome complex component RRP40,EXOSC3,21.66895,21.73641,19.84591,21.49287,20.80908,21.28416,21.08244,21.06158,17.67618
Gephyrin;Molybdopterin adenylyltransferase;Molybdopterin molybdenumtransferase,GPHN,19.52477,18.68307,19.0704,19.96039,20.95482,18.56138,22.70677,22.30941,22.17109
PDZ and LIM domain protein 7,PDLIM7,20.52946,21.38564,17.17281,19.1912,21.58132,19.95957,18.22194,19.63938,17.57193
Growth/differentiation factor 3,GDF3,19.16549,16.17023,18.55746,20.0625,19.1121,20.72017,19.18241,19.77548,19.31545
"Diablo homolog, mitochondrial",DIABLO,22.09297,22.01832,21.80101,23.15476,21.25165,21.84031,22.76369,23.13425,22.28881
Nucleolar RNA helicase 2,DDX21,26.13091,26.34797,25.91937,24.26227,23.54251,24.53807,21.76685,24.35616,22.6619
GTP-binding protein SAR1a,SAR1A;SAR1B,23.38469,23.51268,24.29866,23.01876,16.70562,23.96076,20.36854,22.50553,20.75882
Sialic acid synthase,NANS,22.85188,22.73161,22.84976,23.31327,24.54604,23.25638,23.57242,23.83509,23.85719
Matrix-remodeling-associated protein 5,MXRA5,22.40439,22.84976,17.90503,18.78077,19.21498,21.27623,25.13183,23.70862,24.53688
